date,country,isolation
2020-03-26,RU-KHM,1.2
2020-03-27,RU-KHM,1.2
2020-03-28,RU-KHM,3.0
2020-03-29,RU-KHM,3.5
2020-03-30,RU-KHM,2.4
2020-03-31,RU-KHM,2.6
2020-04-01,RU-KHM,2.8
2020-04-02,RU-KHM,3.0
2020-04-03,RU-KHM,2.9
2020-04-04,RU-KHM,3.7
2020-04-05,RU-KHM,4.0
2020-04-06,RU-KHM,2.6
2020-04-07,RU-KHM,2.7
2020-04-08,RU-KHM,2.7
2020-04-09,RU-KHM,2.6
2020-04-10,RU-KHM,2.5
2020-04-11,RU-KHM,3.3
2020-04-12,RU-KHM,3.6
2020-04-13,RU-KHM,2.2
2020-04-14,RU-KHM,2.2
2020-04-15,RU-KHM,2.3
2020-04-16,RU-KHM,2.2
2020-04-17,RU-KHM,2.2
2020-04-18,RU-KHM,3.2
2020-04-19,RU-KHM,3.5
2020-02-23,RU-KYA,2.7
2020-02-24,RU-KYA,2.7
2020-02-25,RU-KYA,0.7
2020-02-26,RU-KYA,0.8
2020-02-27,RU-KYA,0.7
2020-02-28,RU-KYA,0.7
2020-02-29,RU-KYA,2.1
2020-03-01,RU-KYA,2.7
2020-03-02,RU-KYA,0.7
2020-03-03,RU-KYA,0.6
2020-03-04,RU-KYA,0.6
2020-03-05,RU-KYA,0.6
2020-03-06,RU-KYA,0.7
2020-03-07,RU-KYA,2.2
2020-03-08,RU-KYA,2.8
2020-03-09,RU-KYA,2.8
2020-03-10,RU-KYA,0.7
2020-03-11,RU-KYA,0.7
2020-03-12,RU-KYA,0.7
2020-03-13,RU-KYA,0.6
2020-03-14,RU-KYA,2.0
2020-03-15,RU-KYA,2.8
2020-03-16,RU-KYA,0.7
2020-03-17,RU-KYA,1.0
2020-03-18,RU-KYA,1.1
2020-03-19,RU-KYA,1.2
2020-03-20,RU-KYA,1.2
2020-03-21,RU-KYA,2.4
2020-03-22,RU-KYA,2.9
2020-03-23,RU-KYA,1.3
2020-03-24,RU-KYA,1.3
2020-03-25,RU-KYA,1.3
2020-03-26,RU-KYA,1.3
2020-03-27,RU-KYA,1.3
2020-03-28,RU-KYA,3.0
2020-03-29,RU-KYA,3.7
2020-03-30,RU-KYA,2.8
2020-03-31,RU-KYA,2.9
2020-04-01,RU-KYA,3.1
2020-04-02,RU-KYA,3.2
2020-04-03,RU-KYA,3.2
2020-04-04,RU-KYA,3.7
2020-04-05,RU-KYA,4.0
2020-04-06,RU-KYA,2.7
2020-04-07,RU-KYA,2.6
2020-04-08,RU-KYA,2.5
2020-04-09,RU-KYA,2.6
2020-04-10,RU-KYA,2.6
2020-04-11,RU-KYA,3.2
2020-04-12,RU-KYA,3.6
2020-04-13,RU-KYA,2.4
2020-04-14,RU-KYA,2.3
2020-04-15,RU-KYA,2.2
2020-04-16,RU-KYA,2.4
2020-04-17,RU-KYA,2.4
2020-04-18,RU-KYA,3.1
2020-04-19,RU-KYA,3.5
2020-02-23,RU-IRK,2.5
2020-02-24,RU-IRK,2.5
2020-02-25,RU-IRK,0.4
2020-02-26,RU-IRK,0.4
2020-02-27,RU-IRK,0.4
2020-02-28,RU-IRK,0.4
2020-02-29,RU-IRK,1.9
2020-03-01,RU-IRK,2.6
2020-03-02,RU-IRK,0.4
2020-03-03,RU-IRK,0.4
2020-03-04,RU-IRK,0.3
2020-03-05,RU-IRK,0.3
2020-03-06,RU-IRK,0.4
2020-03-07,RU-IRK,1.8
2020-03-08,RU-IRK,2.4
2020-03-09,RU-IRK,2.5
2020-03-10,RU-IRK,0.4
2020-03-11,RU-IRK,0.4
2020-03-12,RU-IRK,0.4
2020-03-13,RU-IRK,0.4
2020-03-14,RU-IRK,1.7
2020-03-15,RU-IRK,2.4
2020-03-16,RU-IRK,0.3
2020-03-17,RU-IRK,0.4
2020-03-18,RU-IRK,0.4
2020-03-19,RU-IRK,0.6
2020-03-20,RU-IRK,0.5
2020-03-21,RU-IRK,1.9
2020-03-22,RU-IRK,2.5
2020-03-23,RU-IRK,0.7
2020-03-24,RU-IRK,0.9
2020-03-25,RU-IRK,0.9
2020-03-26,RU-IRK,0.9
2020-03-27,RU-IRK,0.8
2020-03-28,RU-IRK,2.4
2020-03-29,RU-IRK,3.2
2020-03-30,RU-IRK,2.5
2020-03-31,RU-IRK,2.7
2020-04-01,RU-IRK,2.9
2020-04-02,RU-IRK,3.0
2020-04-03,RU-IRK,2.9
2020-04-04,RU-IRK,3.5
2020-04-05,RU-IRK,3.8
2020-04-06,RU-IRK,2.5
2020-04-07,RU-IRK,2.6
2020-04-08,RU-IRK,2.5
2020-04-09,RU-IRK,2.5
2020-04-10,RU-IRK,2.3
2020-04-11,RU-IRK,3.1
2020-04-12,RU-IRK,3.6
2020-04-13,RU-IRK,2.2
2020-04-14,RU-IRK,2.2
2020-04-15,RU-IRK,2.1
2020-04-16,RU-IRK,2.1
2020-04-17,RU-IRK,2.1
2020-04-18,RU-IRK,3.2
2020-04-19,RU-IRK,3.6
2020-02-23,RU-KEM,2.7
2020-02-24,RU-KEM,2.8
2020-02-25,RU-KEM,0.5
2020-02-26,RU-KEM,0.5
2020-02-27,RU-KEM,0.5
2020-02-28,RU-KEM,0.5
2020-02-29,RU-KEM,2.1
2020-03-01,RU-KEM,2.7
2020-03-02,RU-KEM,0.5
2020-03-03,RU-KEM,0.4
2020-03-04,RU-KEM,0.5
2020-03-05,RU-KEM,0.4
2020-03-06,RU-KEM,0.5
2020-03-07,RU-KEM,2.1
2020-03-08,RU-KEM,2.7
2020-03-09,RU-KEM,2.9
2020-03-10,RU-KEM,0.6
2020-03-11,RU-KEM,0.6
2020-03-12,RU-KEM,0.5
2020-03-13,RU-KEM,0.5
2020-03-14,RU-KEM,2.0
2020-03-15,RU-KEM,2.9
2020-03-16,RU-KEM,1.1
2020-03-17,RU-KEM,1.0
2020-03-18,RU-KEM,1.1
2020-03-19,RU-KEM,1.1
2020-03-20,RU-KEM,1.2
2020-03-21,RU-KEM,2.5
2020-03-22,RU-KEM,3.0
2020-03-23,RU-KEM,1.2
2020-03-24,RU-KEM,1.2
2020-03-25,RU-KEM,1.1
2020-03-26,RU-KEM,1.1
2020-03-27,RU-KEM,1.2
2020-03-28,RU-KEM,2.8
2020-03-29,RU-KEM,3.3
2020-03-30,RU-KEM,2.2
2020-03-31,RU-KEM,2.3
2020-04-01,RU-KEM,2.6
2020-04-02,RU-KEM,2.7
2020-04-03,RU-KEM,2.7
2020-04-04,RU-KEM,3.4
2020-04-05,RU-KEM,3.6
2020-04-06,RU-KEM,2.1
2020-04-07,RU-KEM,2.2
2020-04-08,RU-KEM,2.2
2020-04-09,RU-KEM,2.2
2020-04-10,RU-KEM,2.0
2020-04-11,RU-KEM,2.8
2020-04-12,RU-KEM,3.2
2020-04-13,RU-KEM,1.7
2020-04-14,RU-KEM,1.7
2020-04-15,RU-KEM,1.7
2020-04-16,RU-KEM,1.8
2020-04-17,RU-KEM,1.7
2020-04-18,RU-KEM,2.7
2020-04-19,RU-KEM,3.1
2020-02-23,RU-NVS,2.7
2020-02-24,RU-NVS,2.8
2020-02-25,RU-NVS,0.7
2020-02-26,RU-NVS,0.7
2020-02-27,RU-NVS,0.7
2020-02-28,RU-NVS,0.7
2020-02-29,RU-NVS,2.2
2020-03-01,RU-NVS,2.7
2020-03-02,RU-NVS,0.7
2020-03-03,RU-NVS,0.6
2020-03-04,RU-NVS,0.6
2020-03-05,RU-NVS,0.6
2020-03-06,RU-NVS,0.6
2020-03-07,RU-NVS,2.2
2020-03-08,RU-NVS,2.7
2020-03-09,RU-NVS,2.9
2020-03-10,RU-NVS,0.7
2020-03-11,RU-NVS,0.7
2020-03-12,RU-NVS,0.6
2020-03-13,RU-NVS,0.6
2020-03-14,RU-NVS,2.0
2020-03-15,RU-NVS,2.7
2020-03-16,RU-NVS,0.7
2020-03-17,RU-NVS,0.7
2020-03-18,RU-NVS,1.0
2020-03-19,RU-NVS,1.1
2020-03-20,RU-NVS,1.1
2020-03-21,RU-NVS,2.5
2020-03-22,RU-NVS,3.1
2020-03-23,RU-NVS,1.2
2020-03-24,RU-NVS,1.2
2020-03-25,RU-NVS,1.1
2020-03-26,RU-NVS,1.2
2020-03-27,RU-NVS,1.2
2020-03-28,RU-NVS,2.8
2020-03-29,RU-NVS,3.4
2020-03-30,RU-NVS,2.4
2020-03-31,RU-NVS,2.5
2020-04-01,RU-NVS,3.3
2020-04-02,RU-NVS,3.3
2020-04-03,RU-NVS,3.2
2020-04-04,RU-NVS,3.6
2020-04-05,RU-NVS,3.8
2020-04-06,RU-NVS,2.5
2020-04-07,RU-NVS,2.4
2020-04-08,RU-NVS,2.5
2020-04-09,RU-NVS,2.5
2020-04-10,RU-NVS,2.4
2020-04-11,RU-NVS,3.1
2020-04-12,RU-NVS,3.4
2020-04-13,RU-NVS,2.2
2020-04-14,RU-NVS,2.1
2020-04-15,RU-NVS,2.1
2020-04-16,RU-NVS,2.1
2020-04-17,RU-NVS,2.0
2020-04-18,RU-NVS,2.9
2020-04-19,RU-NVS,3.2
2020-02-23,RU-OMS,2.7
2020-02-24,RU-OMS,2.8
2020-02-25,RU-OMS,1.0
2020-02-26,RU-OMS,0.9
2020-02-27,RU-OMS,0.9
2020-02-28,RU-OMS,0.9
2020-02-29,RU-OMS,2.2
2020-03-01,RU-OMS,2.8
2020-03-02,RU-OMS,0.9
2020-03-03,RU-OMS,0.9
2020-03-04,RU-OMS,0.8
2020-03-05,RU-OMS,0.8
2020-03-06,RU-OMS,0.9
2020-03-07,RU-OMS,2.2
2020-03-08,RU-OMS,2.7
2020-03-09,RU-OMS,2.9
2020-03-10,RU-OMS,0.9
2020-03-11,RU-OMS,0.9
2020-03-12,RU-OMS,0.8
2020-03-13,RU-OMS,0.8
2020-03-14,RU-OMS,2.2
2020-03-15,RU-OMS,2.8
2020-03-16,RU-OMS,0.9
2020-03-17,RU-OMS,0.9
2020-03-18,RU-OMS,0.9
2020-03-19,RU-OMS,1.0
2020-03-20,RU-OMS,1.0
2020-03-21,RU-OMS,2.4
2020-03-22,RU-OMS,3.1
2020-03-23,RU-OMS,1.3
2020-03-24,RU-OMS,1.2
2020-03-25,RU-OMS,1.3
2020-03-26,RU-OMS,1.3
2020-03-27,RU-OMS,1.4
2020-03-28,RU-OMS,2.8
2020-03-29,RU-OMS,3.5
2020-03-30,RU-OMS,2.8
2020-03-31,RU-OMS,3.0
2020-04-01,RU-OMS,3.4
2020-04-02,RU-OMS,3.7
2020-04-03,RU-OMS,3.5
2020-04-04,RU-OMS,3.9
2020-04-05,RU-OMS,4.1
2020-04-06,RU-OMS,3.2
2020-04-07,RU-OMS,3.2
2020-04-08,RU-OMS,3.2
2020-04-09,RU-OMS,3.1
2020-04-10,RU-OMS,2.9
2020-04-11,RU-OMS,3.3
2020-04-12,RU-OMS,3.6
2020-04-13,RU-OMS,2.6
2020-04-14,RU-OMS,2.5
2020-04-15,RU-OMS,2.6
2020-04-16,RU-OMS,2.5
2020-04-17,RU-OMS,2.4
2020-04-18,RU-OMS,3.1
2020-04-19,RU-OMS,3.4
2020-02-23,RU-TOM,2.8
2020-02-24,RU-TOM,2.8
2020-02-25,RU-TOM,0.7
2020-02-26,RU-TOM,0.7
2020-02-27,RU-TOM,0.7
2020-02-28,RU-TOM,0.7
2020-02-29,RU-TOM,2.2
2020-03-01,RU-TOM,2.8
2020-03-02,RU-TOM,0.7
2020-03-03,RU-TOM,0.6
2020-03-04,RU-TOM,0.6
2020-03-05,RU-TOM,0.6
2020-03-06,RU-TOM,0.6
2020-03-07,RU-TOM,2.2
2020-03-08,RU-TOM,2.8
2020-03-09,RU-TOM,2.9
2020-03-10,RU-TOM,0.7
2020-03-11,RU-TOM,0.7
2020-03-12,RU-TOM,0.7
2020-03-13,RU-TOM,0.6
2020-03-14,RU-TOM,2.1
2020-03-15,RU-TOM,2.9
2020-03-16,RU-TOM,0.8
2020-03-17,RU-TOM,0.8
2020-03-18,RU-TOM,1.0
2020-03-19,RU-TOM,1.0
2020-03-20,RU-TOM,1.1
2020-03-21,RU-TOM,2.5
2020-03-22,RU-TOM,3.1
2020-03-23,RU-TOM,1.3
2020-03-24,RU-TOM,1.3
2020-03-25,RU-TOM,1.3
2020-03-26,RU-TOM,1.3
2020-03-27,RU-TOM,1.4
2020-03-28,RU-TOM,2.9
2020-03-29,RU-TOM,3.4
2020-03-30,RU-TOM,2.5
2020-03-31,RU-TOM,2.5
2020-04-01,RU-TOM,2.9
2020-04-02,RU-TOM,2.8
2020-04-03,RU-TOM,2.8
2020-04-04,RU-TOM,3.4
2020-04-05,RU-TOM,3.7
2020-04-06,RU-TOM,2.3
2020-04-07,RU-TOM,2.3
2020-04-08,RU-TOM,2.3
2020-04-09,RU-TOM,2.3
2020-04-10,RU-TOM,2.4
2020-04-11,RU-TOM,3.3
2020-04-12,RU-TOM,3.6
2020-04-13,RU-TOM,2.2
2020-04-14,RU-TOM,2.1
2020-04-15,RU-TOM,2.0
2020-04-16,RU-TOM,2.1
2020-04-17,RU-TOM,2.0
2020-04-18,RU-TOM,3.0
2020-04-19,RU-TOM,3.3
2020-02-23,RU-ZAB,2.8
2020-02-24,RU-ZAB,2.7
2020-02-25,RU-ZAB,2.1
2020-02-26,RU-ZAB,0.8
2020-02-27,RU-ZAB,0.8
2020-02-28,RU-ZAB,0.8
2020-02-29,RU-ZAB,2.3
2020-03-01,RU-ZAB,2.8
2020-03-02,RU-ZAB,0.8
2020-03-03,RU-ZAB,0.8
2020-03-04,RU-ZAB,0.8
2020-03-05,RU-ZAB,0.7
2020-03-06,RU-ZAB,0.7
2020-03-07,RU-ZAB,2.2
2020-03-08,RU-ZAB,2.9
2020-03-09,RU-ZAB,3.0
2020-03-10,RU-ZAB,0.9
2020-03-11,RU-ZAB,0.9
2020-03-12,RU-ZAB,0.8
2020-03-13,RU-ZAB,1.1
2020-03-14,RU-ZAB,2.5
2020-03-15,RU-ZAB,2.9
2020-03-16,RU-ZAB,1.1
2020-03-17,RU-ZAB,1.1
2020-03-18,RU-ZAB,1.2
2020-03-19,RU-ZAB,1.1
2020-03-20,RU-ZAB,1.1
2020-03-21,RU-ZAB,2.5
2020-03-22,RU-ZAB,2.9
2020-03-23,RU-ZAB,1.0
2020-03-24,RU-ZAB,1.1
2020-03-25,RU-ZAB,1.5
2020-03-26,RU-ZAB,1.4
2020-03-27,RU-ZAB,1.3
2020-03-28,RU-ZAB,2.7
2020-03-29,RU-ZAB,3.3
2020-03-30,RU-ZAB,2.4
2020-03-31,RU-ZAB,2.6
2020-04-01,RU-ZAB,3.0
2020-04-02,RU-ZAB,3.2
2020-04-03,RU-ZAB,3.0
2020-04-04,RU-ZAB,3.6
2020-04-05,RU-ZAB,3.9
2020-04-06,RU-ZAB,2.6
2020-04-07,RU-ZAB,2.6
2020-04-08,RU-ZAB,2.5
2020-04-09,RU-ZAB,2.5
2020-04-10,RU-ZAB,2.4
2020-04-11,RU-ZAB,3.0
2020-04-12,RU-ZAB,3.3
2020-04-13,RU-ZAB,2.1
2020-04-14,RU-ZAB,2.2
2020-04-15,RU-ZAB,2.1
2020-04-16,RU-ZAB,2.2
2020-04-17,RU-ZAB,2.1
2020-04-18,RU-ZAB,3.1
2020-04-19,RU-ZAB,3.5
2020-02-23,RU-SA,2.6
2020-02-24,RU-SA,2.6
2020-02-25,RU-SA,0.6
2020-02-26,RU-SA,0.5
2020-02-27,RU-SA,0.5
2020-02-28,RU-SA,0.5
2020-02-29,RU-SA,1.8
2020-03-01,RU-SA,2.6
2020-03-02,RU-SA,0.5
2020-03-03,RU-SA,0.5
2020-03-04,RU-SA,0.5
2020-03-05,RU-SA,0.4
2020-03-06,RU-SA,0.4
2020-03-07,RU-SA,1.6
2020-03-08,RU-SA,2.4
2020-03-09,RU-SA,2.5
2020-03-10,RU-SA,0.6
2020-03-11,RU-SA,0.5
2020-03-12,RU-SA,0.5
2020-03-13,RU-SA,0.6
2020-03-14,RU-SA,1.7
2020-03-15,RU-SA,2.6
2020-03-16,RU-SA,0.6
2020-03-17,RU-SA,0.6
2020-03-18,RU-SA,1.2
2020-03-19,RU-SA,1.2
2020-03-20,RU-SA,1.4
2020-03-21,RU-SA,2.4
2020-03-22,RU-SA,3.0
2020-03-23,RU-SA,1.6
2020-03-24,RU-SA,1.6
2020-03-25,RU-SA,1.6
2020-03-26,RU-SA,1.8
2020-03-27,RU-SA,1.7
2020-03-28,RU-SA,3.1
2020-03-29,RU-SA,3.6
2020-03-30,RU-SA,2.9
2020-03-31,RU-SA,3.1
2020-04-01,RU-SA,3.2
2020-04-02,RU-SA,3.2
2020-04-03,RU-SA,3.0
2020-04-04,RU-SA,3.4
2020-04-05,RU-SA,3.7
2020-04-06,RU-SA,2.6
2020-04-07,RU-SA,2.6
2020-04-08,RU-SA,2.6
2020-04-09,RU-SA,2.8
2020-04-10,RU-SA,2.6
2020-04-11,RU-SA,3.1
2020-04-12,RU-SA,3.5
2020-04-13,RU-SA,2.6
2020-04-14,RU-SA,2.6
2020-04-15,RU-SA,2.6
2020-04-16,RU-SA,2.6
2020-04-17,RU-SA,2.6
2020-04-18,RU-SA,3.1
2020-04-19,RU-SA,3.5
2020-02-23,RU-PRI,2.6
2020-02-24,RU-PRI,2.5
2020-02-25,RU-PRI,0.6
2020-02-26,RU-PRI,0.6
2020-02-27,RU-PRI,0.6
2020-02-28,RU-PRI,0.6
2020-02-29,RU-PRI,2.3
2020-03-01,RU-PRI,2.7
2020-03-02,RU-PRI,0.7
2020-03-03,RU-PRI,0.5
2020-03-04,RU-PRI,1.1
2020-03-05,RU-PRI,0.7
2020-03-06,RU-PRI,0.5
2020-03-07,RU-PRI,2.0
2020-03-08,RU-PRI,2.5
2020-03-09,RU-PRI,2.6
2020-03-10,RU-PRI,0.9
2020-03-11,RU-PRI,0.7
2020-03-12,RU-PRI,0.5
2020-03-13,RU-PRI,0.5
2020-03-14,RU-PRI,1.9
2020-03-15,RU-PRI,2.9
2020-03-16,RU-PRI,0.5
2020-03-17,RU-PRI,0.5
2020-03-18,RU-PRI,0.5
2020-03-19,RU-PRI,0.8
2020-03-20,RU-PRI,0.8
2020-03-21,RU-PRI,1.9
2020-03-22,RU-PRI,2.6
2020-03-23,RU-PRI,0.8
2020-03-24,RU-PRI,0.7
2020-03-25,RU-PRI,0.8
2020-03-26,RU-PRI,0.9
2020-03-27,RU-PRI,1.0
2020-03-28,RU-PRI,2.5
2020-03-29,RU-PRI,3.1
2020-03-30,RU-PRI,2.1
2020-03-31,RU-PRI,2.3
2020-04-01,RU-PRI,2.5
2020-04-02,RU-PRI,2.5
2020-04-03,RU-PRI,2.4
2020-04-04,RU-PRI,3.4
2020-04-05,RU-PRI,3.8
2020-04-06,RU-PRI,2.1
2020-04-07,RU-PRI,2.3
2020-04-08,RU-PRI,2.4
2020-04-09,RU-PRI,2.2
2020-04-10,RU-PRI,2.0
2020-04-11,RU-PRI,2.8
2020-04-12,RU-PRI,3.2
2020-04-13,RU-PRI,1.9
2020-04-14,RU-PRI,1.9
2020-04-15,RU-PRI,1.8
2020-04-16,RU-PRI,1.9
2020-04-17,RU-PRI,1.9
2020-04-18,RU-PRI,2.8
2020-04-19,RU-PRI,3.3
2020-02-23,RU-KHA,2.6
2020-02-24,RU-KHA,2.7
2020-02-25,RU-KHA,0.7
2020-02-26,RU-KHA,0.8
2020-02-27,RU-KHA,0.6
2020-02-28,RU-KHA,0.6
2020-02-29,RU-KHA,2.0
2020-03-01,RU-KHA,2.7
2020-03-02,RU-KHA,0.6
2020-03-03,RU-KHA,0.5
2020-03-04,RU-KHA,0.5
2020-03-05,RU-KHA,0.5
2020-03-06,RU-KHA,0.5
2020-03-07,RU-KHA,1.9
2020-03-08,RU-KHA,2.6
2020-03-09,RU-KHA,2.8
2020-03-10,RU-KHA,0.6
2020-03-11,RU-KHA,0.6
2020-03-12,RU-KHA,0.6
2020-03-13,RU-KHA,0.6
2020-03-14,RU-KHA,2.0
2020-03-15,RU-KHA,2.7
2020-03-16,RU-KHA,0.6
2020-03-17,RU-KHA,0.6
2020-03-18,RU-KHA,0.6
2020-03-19,RU-KHA,0.7
2020-03-20,RU-KHA,0.7
2020-03-21,RU-KHA,2.1
2020-03-22,RU-KHA,2.7
2020-03-23,RU-KHA,0.9
2020-03-24,RU-KHA,0.9
2020-03-25,RU-KHA,0.9
2020-03-26,RU-KHA,1.0
2020-03-27,RU-KHA,1.1
2020-03-28,RU-KHA,2.7
2020-03-29,RU-KHA,3.2
2020-03-30,RU-KHA,2.1
2020-03-31,RU-KHA,2.4
2020-04-01,RU-KHA,2.5
2020-04-02,RU-KHA,2.6
2020-04-03,RU-KHA,2.6
2020-04-04,RU-KHA,3.6
2020-04-05,RU-KHA,3.8
2020-04-06,RU-KHA,2.3
2020-04-07,RU-KHA,2.4
2020-04-08,RU-KHA,2.4
2020-04-09,RU-KHA,2.2
2020-04-10,RU-KHA,2.1
2020-04-11,RU-KHA,2.9
2020-04-12,RU-KHA,3.2
2020-04-13,RU-KHA,1.9
2020-04-14,RU-KHA,2.1
2020-04-15,RU-KHA,1.9
2020-04-16,RU-KHA,1.9
2020-04-17,RU-KHA,1.9
2020-04-18,RU-KHA,2.7
2020-04-19,RU-KHA,3.2
2020-02-23,RU-AMU,2.5
2020-02-24,RU-AMU,2.6
2020-02-25,RU-AMU,0.5
2020-02-26,RU-AMU,0.6
2020-02-27,RU-AMU,0.5
2020-02-28,RU-AMU,0.4
2020-02-29,RU-AMU,1.9
2020-03-01,RU-AMU,2.4
2020-03-02,RU-AMU,0.5
2020-03-03,RU-AMU,0.4
2020-03-04,RU-AMU,0.4
2020-03-05,RU-AMU,0.4
2020-03-06,RU-AMU,0.4
2020-03-07,RU-AMU,1.8
2020-03-08,RU-AMU,2.4
2020-03-09,RU-AMU,2.5
2020-03-10,RU-AMU,0.5
2020-03-11,RU-AMU,0.5
2020-03-12,RU-AMU,0.6
2020-03-13,RU-AMU,0.6
2020-03-14,RU-AMU,1.9
2020-03-15,RU-AMU,2.6
2020-03-16,RU-AMU,0.5
2020-03-17,RU-AMU,0.5
2020-03-18,RU-AMU,0.5
2020-03-19,RU-AMU,0.5
2020-03-20,RU-AMU,0.5
2020-03-21,RU-AMU,1.9
2020-03-22,RU-AMU,2.6
2020-03-23,RU-AMU,0.8
2020-03-24,RU-AMU,0.7
2020-03-25,RU-AMU,0.8
2020-03-26,RU-AMU,0.9
2020-03-27,RU-AMU,0.9
2020-03-28,RU-AMU,2.6
2020-03-29,RU-AMU,3.2
2020-03-30,RU-AMU,2.2
2020-03-31,RU-AMU,2.4
2020-04-01,RU-AMU,2.5
2020-04-02,RU-AMU,2.7
2020-04-03,RU-AMU,2.5
2020-04-04,RU-AMU,3.3
2020-04-05,RU-AMU,3.5
2020-04-06,RU-AMU,2.1
2020-04-07,RU-AMU,2.2
2020-04-08,RU-AMU,2.1
2020-04-09,RU-AMU,2.0
2020-04-10,RU-AMU,1.8
2020-04-11,RU-AMU,2.6
2020-04-12,RU-AMU,3.0
2020-04-13,RU-AMU,1.4
