date,country,isolation
2020-03-11,RU-BU,0.7
2020-03-12,RU-BU,0.7
2020-03-13,RU-BU,0.7
2020-03-14,RU-BU,2.0
2020-03-15,RU-BU,2.6
2020-03-16,RU-BU,0.7
2020-03-17,RU-BU,0.7
2020-03-18,RU-BU,0.7
2020-03-19,RU-BU,0.8
2020-03-20,RU-BU,0.8
2020-03-21,RU-BU,2.1
2020-03-22,RU-BU,2.6
2020-03-23,RU-BU,1.0
2020-03-24,RU-BU,1.1
2020-03-25,RU-BU,1.4
2020-03-26,RU-BU,1.4
2020-03-27,RU-BU,1.5
2020-03-28,RU-BU,2.8
2020-03-29,RU-BU,3.8
2020-03-30,RU-BU,3.3
2020-03-31,RU-BU,3.5
2020-04-01,RU-BU,3.7
2020-04-02,RU-BU,3.8
2020-04-03,RU-BU,3.7
2020-04-04,RU-BU,4.0
2020-04-05,RU-BU,4.2
2020-04-06,RU-BU,3.2
2020-04-07,RU-BU,3.2
2020-04-08,RU-BU,3.1
2020-04-09,RU-BU,3.1
2020-04-10,RU-BU,2.9
2020-04-11,RU-BU,3.4
2020-04-12,RU-BU,3.8
2020-04-13,RU-BU,2.9
2020-04-14,RU-BU,3.0
2020-04-15,RU-BU,2.9
2020-04-16,RU-BU,2.8
2020-04-17,RU-BU,2.7
2020-04-18,RU-BU,3.4
2020-04-19,RU-BU,3.8
2020-02-23,RU-MOW,2.5
2020-02-24,RU-MOW,2.5
2020-02-25,RU-MOW,0.3
2020-02-26,RU-MOW,0.3
2020-02-27,RU-MOW,0.3
2020-02-28,RU-MOW,0.3
2020-02-29,RU-MOW,1.9
2020-03-01,RU-MOW,2.5
2020-03-02,RU-MOW,0.4
2020-03-03,RU-MOW,0.3
2020-03-04,RU-MOW,0.3
2020-03-05,RU-MOW,0.3
2020-03-06,RU-MOW,0.3
2020-03-07,RU-MOW,1.8
2020-03-08,RU-MOW,2.4
2020-03-09,RU-MOW,2.3
2020-03-10,RU-MOW,0.4
2020-03-11,RU-MOW,0.3
2020-03-12,RU-MOW,0.3
2020-03-13,RU-MOW,0.4
2020-03-14,RU-MOW,1.9
2020-03-15,RU-MOW,2.7
2020-03-16,RU-MOW,0.6
2020-03-17,RU-MOW,0.6
2020-03-18,RU-MOW,0.8
2020-03-19,RU-MOW,0.9
2020-03-20,RU-MOW,1.0
2020-03-21,RU-MOW,2.4
2020-03-22,RU-MOW,2.9
2020-03-23,RU-MOW,1.3
2020-03-24,RU-MOW,1.3
2020-03-25,RU-MOW,1.2
2020-03-26,RU-MOW,1.3
2020-03-27,RU-MOW,1.3
2020-03-28,RU-MOW,2.9
2020-03-29,RU-MOW,3.5
2020-03-30,RU-MOW,3.2
2020-03-31,RU-MOW,3.4
2020-04-01,RU-MOW,3.4
2020-04-02,RU-MOW,3.4
2020-04-03,RU-MOW,3.4
2020-04-04,RU-MOW,3.8
2020-04-05,RU-MOW,4.0
2020-04-06,RU-MOW,3.1
2020-04-07,RU-MOW,3.1
2020-04-08,RU-MOW,3.0
2020-04-09,RU-MOW,2.9
2020-04-10,RU-MOW,3.0
2020-04-11,RU-MOW,3.5
2020-04-12,RU-MOW,3.7
2020-04-13,RU-MOW,3.2
2020-04-14,RU-MOW,3.2
2020-04-15,RU-MOW,3.4
2020-04-16,RU-MOW,3.4
2020-04-17,RU-MOW,3.4
2020-04-18,RU-MOW,3.9
2020-04-19,RU-MOW,4.1
2020-02-23,UA-40,3.0
2020-02-24,UA-40,3.4
2020-02-25,UA-40,1.6
2020-02-26,UA-40,1.6
2020-02-27,UA-40,1.6
2020-02-28,UA-40,1.7
2020-02-29,UA-40,2.6
2020-03-01,UA-40,3.0
2020-03-02,UA-40,1.7
2020-03-03,UA-40,1.5
2020-03-04,UA-40,1.4
2020-03-05,UA-40,1.4
2020-03-06,UA-40,1.4
2020-03-07,UA-40,2.3
2020-03-08,UA-40,2.6
2020-03-09,UA-40,2.9
2020-03-10,UA-40,1.5
2020-03-11,UA-40,1.5
2020-03-12,UA-40,1.4
2020-03-13,UA-40,1.4
2020-03-14,UA-40,2.5
2020-03-15,UA-40,3.3
2020-03-16,UA-40,1.6
2020-03-17,UA-40,1.5
2020-03-18,UA-40,2.5
2020-03-19,UA-40,1.9
2020-03-20,UA-40,1.8
2020-03-21,UA-40,2.5
2020-03-22,UA-40,3.1
2020-03-23,UA-40,2.1
2020-03-24,UA-40,2.0
2020-03-25,UA-40,1.9
2020-03-26,UA-40,1.9
2020-03-27,UA-40,2.0
2020-03-28,UA-40,3.1
2020-03-29,UA-40,3.7
2020-03-30,UA-40,3.2
2020-03-31,UA-40,3.4
2020-04-01,UA-40,3.6
2020-04-02,UA-40,3.9
2020-04-03,UA-40,3.7
2020-04-04,UA-40,3.9
2020-04-05,UA-40,4.1
2020-04-06,UA-40,3.5
2020-04-07,UA-40,3.4
2020-04-08,UA-40,3.3
2020-04-09,UA-40,3.3
2020-04-10,UA-40,3.2
2020-04-11,UA-40,3.5
2020-04-12,UA-40,3.9
2020-04-13,UA-40,3.2
2020-04-14,UA-40,3.1
2020-04-15,UA-40,3.3
2020-04-16,UA-40,3.2
2020-04-17,UA-40,3.1
2020-04-18,UA-40,3.5
2020-04-19,UA-40,3.8
2020-02-23,RU-AD,2.4
2020-02-24,RU-AD,2.5
2020-02-25,RU-AD,0.6
2020-02-26,RU-AD,0.5
2020-02-27,RU-AD,0.5
2020-02-28,RU-AD,0.6
2020-02-29,RU-AD,1.9
2020-03-01,RU-AD,2.5
2020-03-02,RU-AD,0.5
2020-03-03,RU-AD,0.4
2020-03-04,RU-AD,0.4
2020-03-05,RU-AD,0.4
2020-03-06,RU-AD,0.5
2020-03-07,RU-AD,1.5
2020-03-08,RU-AD,1.9
2020-03-09,RU-AD,2.2
2020-03-10,RU-AD,0.4
2020-03-11,RU-AD,0.5
2020-03-12,RU-AD,0.6
2020-03-13,RU-AD,0.5
2020-03-14,RU-AD,1.8
2020-03-15,RU-AD,2.6
2020-03-16,RU-AD,0.8
2020-03-17,RU-AD,0.7
2020-03-18,RU-AD,0.9
2020-03-19,RU-AD,1.0
2020-03-20,RU-AD,1.1
2020-03-21,RU-AD,2.0
2020-03-22,RU-AD,2.4
2020-03-23,RU-AD,1.0
2020-03-24,RU-AD,1.2
2020-03-25,RU-AD,1.1
2020-03-26,RU-AD,1.3
2020-03-27,RU-AD,1.4
2020-03-28,RU-AD,2.7
2020-03-29,RU-AD,3.4
2020-03-30,RU-AD,3.1
2020-03-31,RU-AD,3.2
2020-04-01,RU-AD,3.4
2020-04-02,RU-AD,3.5
2020-04-03,RU-AD,3.3
2020-04-04,RU-AD,3.9
2020-04-05,RU-AD,4.0
2020-04-06,RU-AD,3.3
2020-04-07,RU-AD,3.2
2020-04-08,RU-AD,3.2
2020-04-09,RU-AD,3.1
2020-04-10,RU-AD,3.1
2020-04-11,RU-AD,3.5
2020-04-12,RU-AD,3.8
2020-04-13,RU-AD,2.8
2020-04-14,RU-AD,2.8
2020-04-15,RU-AD,2.9
2020-04-16,RU-AD,3.1
2020-04-17,RU-AD,2.9
2020-04-18,RU-AD,3.9
2020-04-19,RU-AD,3.9
2020-02-23,RU-KL,2.5
2020-02-24,RU-KL,2.6
2020-02-25,RU-KL,2.6
2020-02-26,RU-KL,0.8
2020-02-27,RU-KL,0.7
2020-02-28,RU-KL,0.8
2020-02-29,RU-KL,1.9
2020-03-01,RU-KL,2.5
2020-03-02,RU-KL,0.8
2020-03-03,RU-KL,0.8
2020-03-04,RU-KL,0.6
2020-03-05,RU-KL,0.6
2020-03-06,RU-KL,0.8
2020-03-07,RU-KL,1.9
2020-03-08,RU-KL,2.2
2020-03-09,RU-KL,2.4
2020-03-10,RU-KL,0.8
2020-03-11,RU-KL,0.7
2020-03-12,RU-KL,0.9
2020-03-13,RU-KL,0.7
2020-03-14,RU-KL,1.9
2020-03-15,RU-KL,2.6
2020-03-16,RU-KL,1.0
2020-03-17,RU-KL,1.3
2020-03-18,RU-KL,1.4
2020-03-19,RU-KL,1.4
2020-03-20,RU-KL,1.4
2020-03-21,RU-KL,2.2
2020-03-22,RU-KL,2.6
2020-03-23,RU-KL,1.4
2020-03-24,RU-KL,1.5
2020-03-25,RU-KL,1.6
2020-03-26,RU-KL,1.5
2020-03-27,RU-KL,1.7
2020-03-28,RU-KL,3.0
2020-03-29,RU-KL,3.8
2020-03-30,RU-KL,3.3
2020-03-31,RU-KL,3.6
2020-04-01,RU-KL,3.6
2020-04-02,RU-KL,3.6
2020-04-03,RU-KL,3.5
2020-04-04,RU-KL,3.7
2020-04-05,RU-KL,3.8
2020-04-06,RU-KL,3.5
2020-04-07,RU-KL,3.3
2020-04-08,RU-KL,3.2
2020-04-09,RU-KL,3.2
2020-04-10,RU-KL,3.1
2020-04-11,RU-KL,3.5
2020-04-12,RU-KL,3.8
2020-04-13,RU-KL,3.1
2020-04-14,RU-KL,3.1
2020-04-15,RU-KL,3.1
2020-04-16,RU-KL,3.2
2020-04-17,RU-KL,3.1
2020-04-18,RU-KL,3.4
2020-04-19,RU-KL,3.6
2020-02-23,RU-KK,2.4
2020-02-24,RU-KK,2.3
2020-02-25,RU-KK,0.5
2020-02-26,RU-KK,0.5
2020-02-27,RU-KK,0.5
2020-02-28,RU-KK,0.5
2020-02-29,RU-KK,1.8
2020-03-01,RU-KK,2.6
2020-03-02,RU-KK,0.5
2020-03-03,RU-KK,0.4
2020-03-04,RU-KK,0.4
2020-03-05,RU-KK,0.3
2020-03-06,RU-KK,0.3
2020-03-07,RU-KK,1.8
2020-03-08,RU-KK,2.5
2020-03-09,RU-KK,2.5
2020-03-10,RU-KK,0.4
2020-03-11,RU-KK,0.4
2020-03-12,RU-KK,0.4
2020-03-13,RU-KK,0.3
2020-03-14,RU-KK,1.6
2020-03-15,RU-KK,2.6
2020-03-16,RU-KK,0.4
2020-03-17,RU-KK,0.3
2020-03-18,RU-KK,0.8
2020-03-19,RU-KK,0.8
2020-03-20,RU-KK,0.9
2020-03-21,RU-KK,2.0
2020-03-22,RU-KK,2.5
2020-03-23,RU-KK,0.8
2020-03-24,RU-KK,0.9
2020-03-25,RU-KK,0.8
2020-03-26,RU-KK,0.8
2020-03-27,RU-KK,0.8
2020-03-28,RU-KK,2.4
2020-03-29,RU-KK,3.1
2020-03-30,RU-KK,2.1
2020-03-31,RU-KK,2.2
2020-04-01,RU-KK,2.6
2020-04-02,RU-KK,2.7
2020-04-03,RU-KK,2.6
2020-04-04,RU-KK,3.3
2020-04-05,RU-KK,3.5
2020-04-06,RU-KK,2.0
2020-04-07,RU-KK,2.0
2020-04-08,RU-KK,1.9
2020-04-09,RU-KK,2.1
2020-04-10,RU-KK,2.0
2020-04-11,RU-KK,2.8
2020-04-12,RU-KK,3.2
2020-04-13,RU-KK,1.8
2020-04-14,RU-KK,1.9
2020-04-15,RU-KK,1.9
2020-04-16,RU-KK,1.9
2020-04-17,RU-KK,1.8
2020-04-18,RU-KK,2.6
2020-04-19,RU-KK,3.1
2020-02-23,RU-KC,2.3
2020-02-24,RU-KC,2.3
2020-02-25,RU-KC,0.8
2020-02-26,RU-KC,0.6
2020-02-27,RU-KC,0.6
2020-02-28,RU-KC,0.7
2020-02-29,RU-KC,1.8
2020-03-01,RU-KC,2.6
2020-03-02,RU-KC,0.8
2020-03-03,RU-KC,0.6
2020-03-04,RU-KC,0.5
2020-03-05,RU-KC,0.5
2020-03-06,RU-KC,0.6
2020-03-07,RU-KC,1.5
2020-03-08,RU-KC,1.9
2020-03-09,RU-KC,2.1
2020-03-10,RU-KC,0.5
2020-03-11,RU-KC,0.5
2020-03-12,RU-KC,0.5
2020-03-13,RU-KC,0.5
2020-03-14,RU-KC,1.6
2020-03-15,RU-KC,2.5
2020-03-16,RU-KC,0.9
2020-03-17,RU-KC,1.2
2020-03-18,RU-KC,1.2
2020-03-19,RU-KC,1.2
2020-03-20,RU-KC,1.1
2020-03-21,RU-KC,1.9
2020-03-22,RU-KC,2.4
2020-03-23,RU-KC,1.1
2020-03-24,RU-KC,1.2
2020-03-25,RU-KC,1.2
2020-03-26,RU-KC,1.3
2020-03-27,RU-KC,1.3
2020-03-28,RU-KC,2.6
2020-03-29,RU-KC,3.1
2020-03-30,RU-KC,2.9
2020-03-31,RU-KC,2.8
2020-04-01,RU-KC,3.0
2020-04-02,RU-KC,3.2
2020-04-03,RU-KC,3.0
2020-04-04,RU-KC,3.2
2020-04-05,RU-KC,3.4
2020-04-06,RU-KC,2.6
2020-04-07,RU-KC,2.5
2020-04-08,RU-KC,2.6
2020-04-09,RU-KC,2.4
2020-04-10,RU-KC,2.4
2020-04-11,RU-KC,2.8
2020-04-12,RU-KC,3.4
2020-04-13,RU-KC,2.3
2020-04-14,RU-KC,2.3
2020-04-15,RU-KC,2.3
2020-04-16,RU-KC,2.5
2020-04-17,RU-KC,2.4
2020-04-18,RU-KC,2.9
2020-04-19,RU-KC,3.1
2020-02-23,RU-CE,1.8
2020-02-24,RU-CE,1.7
2020-02-25,RU-CE,0.7
2020-02-26,RU-CE,0.6
2020-02-27,RU-CE,0.6
2020-02-28,RU-CE,0.7
2020-02-29,RU-CE,1.2
2020-03-01,RU-CE,2.0
2020-03-02,RU-CE,0.6
2020-03-03,RU-CE,0.5
2020-03-04,RU-CE,0.4
2020-03-05,RU-CE,0.5
2020-03-06,RU-CE,0.7
2020-03-07,RU-CE,1.0
2020-03-08,RU-CE,1.4
2020-03-09,RU-CE,1.4
2020-03-10,RU-CE,0.5
2020-03-11,RU-CE,0.4
2020-03-12,RU-CE,0.5
2020-03-13,RU-CE,0.6
2020-03-14,RU-CE,1.2
2020-03-15,RU-CE,1.8
2020-03-16,RU-CE,0.7
2020-03-17,RU-CE,1.0
2020-03-18,RU-CE,1.1
2020-03-19,RU-CE,1.1
2020-03-20,RU-CE,1.1
2020-03-21,RU-CE,1.5
2020-03-22,RU-CE,1.8
2020-03-23,RU-CE,1.4
2020-03-24,RU-CE,1.1
2020-03-25,RU-CE,1.3
2020-03-26,RU-CE,1.4
2020-03-27,RU-CE,1.7
2020-03-28,RU-CE,2.7
2020-03-29,RU-CE,3.7
2020-03-30,RU-CE,3.4
2020-03-31,RU-CE,3.5
2020-04-01,RU-CE,3.4
2020-04-02,RU-CE,3.5
2020-04-03,RU-CE,3.4
2020-04-04,RU-CE,3.5
2020-04-05,RU-CE,4.0
2020-04-06,RU-CE,3.5
2020-04-07,RU-CE,3.4
2020-04-08,RU-CE,3.3
2020-04-09,RU-CE,3.2
2020-04-10,RU-CE,3.3
2020-04-11,RU-CE,3.7
2020-04-12,RU-CE,4.0
2020-04-13,RU-CE,3.4
2020-04-14,RU-CE,3.3
2020-04-15,RU-CE,3.2
2020-04-16,RU-CE,3.5
2020-04-17,RU-CE,3.1
2020-04-18,RU-CE,4.1
2020-04-19,RU-CE,4.2
2020-02-23,RU-MOS,2.5
2020-02-24,RU-MOS,2.6
2020-02-25,RU-MOS,1.0
2020-02-26,RU-MOS,1.0
2020-02-27,RU-MOS,1.1
2020-02-28,RU-MOS,1.0
2020-02-29,RU-MOS,2.1
2020-03-01,RU-MOS,2.6
2020-03-02,RU-MOS,1.1
2020-03-03,RU-MOS,1.0
2020-03-04,RU-MOS,0.9
2020-03-05,RU-MOS,0.9
2020-03-06,RU-MOS,1.0
2020-03-07,RU-MOS,1.8
2020-03-08,RU-MOS,2.3
2020-03-09,RU-MOS,2.5
2020-03-10,RU-MOS,1.1
2020-03-11,RU-MOS,1.0
2020-03-12,RU-MOS,0.9
2020-03-13,RU-MOS,1.1
2020-03-14,RU-MOS,2.1
2020-03-15,RU-MOS,2.8
2020-03-16,RU-MOS,1.3
2020-03-17,RU-MOS,1.3
2020-03-18,RU-MOS,1.4
2020-03-19,RU-MOS,1.5
2020-03-20,RU-MOS,1.6
2020-03-21,RU-MOS,2.6
2020-03-22,RU-MOS,3.0
2020-03-23,RU-MOS,2.0
2020-03-24,RU-MOS,1.9
2020-03-25,RU-MOS,1.9
2020-03-26,RU-MOS,1.9
2020-03-27,RU-MOS,1.9
2020-03-28,RU-MOS,3.0
2020-03-29,RU-MOS,3.5
2020-03-30,RU-MOS,3.5
2020-03-31,RU-MOS,3.6
2020-04-01,RU-MOS,3.6
2020-04-02,RU-MOS,3.6
2020-04-03,RU-MOS,3.6
2020-04-04,RU-MOS,3.8
2020-04-05,RU-MOS,4.0
2020-04-06,RU-MOS,3.4
2020-04-07,RU-MOS,3.3
2020-04-08,RU-MOS,3.3
2020-04-09,RU-MOS,3.2
2020-04-10,RU-MOS,3.2
2020-04-11,RU-MOS,3.6
2020-04-12,RU-MOS,3.8
2020-04-13,RU-MOS,3.4
2020-04-14,RU-MOS,3.4
2020-04-15,RU-MOS,3.6
2020-04-16,RU-MOS,3.6
2020-04-17,RU-MOS,3.5
2020-04-18,RU-MOS,3.9
2020-04-19,RU-MOS,4.1
2020-02-23,RU-AL,2.4
2020-02-24,RU-AL,2.3
2020-02-25,RU-AL,0.3
2020-02-26,RU-AL,0.3
2020-02-27,RU-AL,0.3
2020-02-28,RU-AL,0.4
2020-02-29,RU-AL,1.9
2020-03-01,RU-AL,2.1
2020-03-02,RU-AL,0.3
2020-03-03,RU-AL,0.2
2020-03-04,RU-AL,0.3
2020-03-05,RU-AL,0.2
2020-03-06,RU-AL,0.3
2020-03-07,RU-AL,1.9
2020-03-08,RU-AL,2.3
2020-03-09,RU-AL,2.5
2020-03-10,RU-AL,0.3
2020-03-11,RU-AL,0.3
2020-03-12,RU-AL,0.2
2020-03-13,RU-AL,0.2
2020-03-14,RU-AL,1.7
2020-03-15,RU-AL,2.3
2020-03-16,RU-AL,0.2
2020-03-17,RU-AL,0.3
2020-03-18,RU-AL,0.4
2020-03-19,RU-AL,0.4
2020-03-20,RU-AL,0.4
2020-03-21,RU-AL,1.9
2020-03-22,RU-AL,2.4
2020-03-23,RU-AL,0.8
2020-03-24,RU-AL,0.8
2020-03-25,RU-AL,0.7
2020-03-26,RU-AL,0.7
2020-03-27,RU-AL,0.7
2020-03-28,RU-AL,2.3
2020-03-29,RU-AL,2.8
2020-03-30,RU-AL,1.8
2020-03-31,RU-AL,2.0
2020-04-01,RU-AL,2.4
2020-04-02,RU-AL,2.4
2020-04-03,RU-AL,2.4
2020-04-04,RU-AL,3.0
2020-04-05,RU-AL,3.2
2020-04-06,RU-AL,1.8
2020-04-07,RU-AL,1.8
2020-04-08,RU-AL,1.9
2020-04-09,RU-AL,2.0
2020-04-10,RU-AL,1.9
2020-04-11,RU-AL,2.6
2020-04-12,RU-AL,2.8
2020-04-13,RU-AL,1.6
2020-04-14,RU-AL,1.5
2020-04-15,RU-AL,1.5
2020-04-16,RU-AL,1.5
2020-04-17,RU-AL,1.5
2020-04-18,RU-AL,2.5
2020-04-19,RU-AL,2.8
2020-02-23,RU-TY,1.9
2020-02-24,RU-TY,2.2
2020-02-25,RU-TY,1.7
2020-02-26,RU-TY,0.2
2020-02-27,RU-TY,0.2
2020-02-28,RU-TY,0.1
2020-02-29,RU-TY,1.2
2020-03-01,RU-TY,2.0
2020-03-02,RU-TY,0.2
2020-03-03,RU-TY,0.1
2020-03-04,RU-TY,0.1
2020-03-05,RU-TY,0.1
2020-03-06,RU-TY,0.1
2020-03-07,RU-TY,1.2
2020-03-08,RU-TY,1.9
2020-03-09,RU-TY,2.2
2020-03-10,RU-TY,0.2
2020-03-11,RU-TY,0.1
2020-03-12,RU-TY,0.1
2020-03-13,RU-TY,0.1
2020-03-14,RU-TY,1.1
2020-03-15,RU-TY,2.2
2020-03-16,RU-TY,0.2
2020-03-17,RU-TY,0.5
2020-03-18,RU-TY,0.5
2020-03-19,RU-TY,0.6
2020-03-20,RU-TY,0.6
2020-03-21,RU-TY,1.7
2020-03-22,RU-TY,2.3
2020-03-23,RU-TY,0.6
2020-03-24,RU-TY,0.7
2020-03-25,RU-TY,0.6
2020-03-26,RU-TY,0.7
2020-03-27,RU-TY,0.7
2020-03-28,RU-TY,1.7
2020-03-29,RU-TY,2.5
2020-03-30,RU-TY,1.8
2020-03-31,RU-TY,1.9
2020-04-01,RU-TY,2.0
2020-04-02,RU-TY,2.3
2020-04-03,RU-TY,2.3
2020-04-04,RU-TY,2.8
2020-04-05,RU-TY,3.1
2020-04-06,RU-TY,2.0
2020-04-07,RU-TY,2.0
2020-04-08,RU-TY,2.0
2020-04-09,RU-TY,2.1
2020-04-10,RU-TY,2.1
2020-04-11,RU-TY,2.6
2020-04-12,RU-TY,3.0
2020-04-13,RU-TY,1.8
2020-04-14,RU-TY,1.9
2020-04-15,RU-TY,1.7
2020-04-16,RU-TY,1.8
2020-04-17,RU-TY,1.8
2020-04-18,RU-TY,2.4
2020-04-19,RU-TY,2.7
2020-02-23,RU-YEV,2.7
2020-02-24,RU-YEV,2.8
2020-02-25,RU-YEV,0.9
2020-02-26,RU-YEV,1.0
2020-02-27,RU-YEV,0.8
2020-02-28,RU-YEV,0.8
2020-02-29,RU-YEV,2.3
2020-03-01,RU-YEV,2.7
2020-03-02,RU-YEV,0.9
2020-03-03,RU-YEV,0.9
2020-03-04,RU-YEV,0.8
2020-03-05,RU-YEV,0.7
2020-03-06,RU-YEV,0.8
2020-03-07,RU-YEV,2.1
2020-03-08,RU-YEV,2.7
2020-03-09,RU-YEV,3.0
2020-03-10,RU-YEV,0.9
2020-03-11,RU-YEV,0.9
2020-03-12,RU-YEV,0.9
2020-03-13,RU-YEV,1.0
2020-03-14,RU-YEV,2.3
2020-03-15,RU-YEV,3.0
2020-03-16,RU-YEV,0.9
2020-03-17,RU-YEV,0.9
2020-03-18,RU-YEV,0.9
2020-03-19,RU-YEV,1.0
2020-03-20,RU-YEV,0.9
2020-03-21,RU-YEV,2.2
2020-03-22,RU-YEV,2.8
2020-03-23,RU-YEV,1.1
2020-03-24,RU-YEV,1.1
2020-03-25,RU-YEV,1.1
2020-03-26,RU-YEV,1.2
2020-03-27,RU-YEV,1.2
2020-03-28,RU-YEV,2.8
2020-03-29,RU-YEV,3.3
2020-03-30,RU-YEV,2.2
2020-03-31,RU-YEV,2.4
2020-04-01,RU-YEV,2.7
2020-04-02,RU-YEV,3.0
2020-04-03,RU-YEV,3.0
2020-04-04,RU-YEV,3.7
2020-04-05,RU-YEV,3.8
2020-04-06,RU-YEV,2.6
2020-04-07,RU-YEV,2.7
2020-04-08,RU-YEV,2.8
2020-04-09,RU-YEV,2.5
2020-04-10,RU-YEV,2.4
2020-04-11,RU-YEV,3.0
2020-04-12,RU-YEV,3.3
2020-04-13,RU-YEV,2.2
2020-04-14,RU-YEV,2.2
2020-04-15,RU-YEV,2.1
2020-04-16,RU-YEV,2.2
2020-04-17,RU-YEV,2.2
2020-04-18,RU-YEV,3.0
2020-04-19,RU-YEV,3.4
